Id,Label,timeset,lat,lng,kind of node,cityquartier,weight,modularity_class,indegree,outdegree,Degree,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,weighted indegree,weighted outdegree,Weighted Degree,componentnumber,strongcompnum
https://www.instagram.com/adi___bab/,adi___bab,,,,a,,1,0,16,0,16,16,0.008909,0.695434,0.243783,1410,0.050382,0,0,0,0,16,0,16,0,384
https://www.instagram.com/beatebuchhandel/,beatebuchhandel,,51.613972,7.194855,a,,1,2,9,0,9,9,0.005011,0.695434,0.233682,757,0.027049,0,0,0,0,9,0,9,0,365
https://www.instagram.com/pfand.gehoert.daneben/,pfand.gehoert.daneben,,53.550206,10.01989,a,,1,1,24,0,24,25,0.01392,0.695434,0.266932,1565,0.055921,0,0,0,0,24,0,24,0,13
https://www.instagram.com/gastronomie_gegen_rassismus/,gastronomie_gegen_rassismus,,,,a,,1,,,,,1,0.000557,0.695434,0.223923,291,0.010398,,,,,,,,,
https://www.instagram.com/martin_kashyyk/,martin_kashyyk,,,,a,,1,2,15,0,15,15,0.008352,0.695434,0.24249,1321,0.047202,0,0,0,0,15,0,15,0,178
https://www.instagram.com/ginluum/,ginluum,,,,a,,1,0,46,0,46,46,0.025612,0.695434,0.265789,5130,0.183306,0,0,0,0,46,0,46,0,220
https://www.instagram.com/leongiogoli/,leongiogoli,,,,a,,1,2,8,0,8,8,0.004454,0.695434,0.225084,394,0.014078,0,0,0,0,8,0,8,0,36
https://www.instagram.com/euerlieberboy/,euerlieberboy,,53.559948,9.967104,a,,1,2,29,0,29,29,0.016147,0.695434,0.238364,1462,0.05224,0,0,0,0,29,0,29,0,297
https://www.instagram.com/pphilihpp/,pphilihpp,,,,a,,1,,,,,1,0.000557,0.695434,0.223923,291,0.010398,,,,,,,,,
https://www.instagram.com/andiraave/,andiraave,,,,a,,1,2,6,0,6,6,0.003341,0.695434,0.227144,559,0.019974,0,0,0,0,6,0,6,0,416
https://www.instagram.com/peperoni_muenster/,peperoni_muenster,,51.958028,7.638968,a,,1,0,40,0,40,40,0.022272,0.695434,0.270507,3788,0.135353,0,0,0,0,40,0,40,0,82
https://www.instagram.com/wiwimarshmallow/,wiwimarshmallow,,,,a,,1,2,39,0,39,39,0.021715,0.695434,0.253235,1961,0.070071,0,0,0,0,39,0,39,0,8
https://www.instagram.com/tricki_trick/,tricki_trick,,,,a,,1,2,21,0,21,21,0.011693,0.695434,0.236675,1060,0.037876,0,0,0,0,21,0,21,0,11
https://www.instagram.com/julesahoimusic/,julesahoimusic,,,,a,,1,2,42,0,42,42,0.023385,0.695434,0.278218,2012,0.071893,0,0,0,0,42,0,42,0,161
https://www.instagram.com/piratenherz_/,piratenherz_,,29.989394,30.893081,a,,1,2,7,0,7,8,0.004454,0.695434,0.230092,590,0.021082,0,0,0,0,7,0,7,0,157
https://www.instagram.com/jakobgoebel/,jakobgoebel,,,,a,,1,7,33,0,33,33,0.018374,0.695434,0.244882,1514,0.054098,0,0,0,0,33,0,33,0,50
https://www.instagram.com/captain.cosmotic/,captain.cosmotic,,,,a,,1,2,16,0,16,16,0.008909,0.695434,0.233997,976,0.034875,0,0,0,0,16,0,16,0,344
https://www.instagram.com/dennissiemion/,dennissiemion,,51.424462,6.861905,a,,1,2,32,0,32,32,0.017817,0.695434,0.244331,1474,0.052669,0,0,0,0,32,0,32,0,281
https://www.instagram.com/superaids3000/,superaids3000,,,,a,,1,2,47,0,47,47,0.026169,0.695434,0.241814,1981,0.070785,0,0,0,0,47,0,47,0,6
https://www.instagram.com/deine_elzter/,deine_elzter,,,,a,,1,1,14,0,14,14,0.007795,0.695434,0.240542,994,0.035518,0,0,0,0,14,0,14,0,314
https://www.instagram.com/frau.svenja/,frau.svenja,,,,a,,1,2,3,0,3,3,0.00167,0.695434,0.226906,425,0.015186,0,0,0,0,3,0,3,0,357
https://www.instagram.com/moerl_one/,moerl_one,,,,a,,1,2,40,0,40,40,0.022272,0.695434,0.242625,1795,0.064139,0,0,0,0,40,0,40,0,172
https://www.instagram.com/rrrabatz/,rrrabatz,,,,a,,1,2,15,0,15,15,0.008352,0.695434,0.231133,810,0.028943,0,0,0,0,15,0,15,0,7
https://www.instagram.com/blanca__nieves___/,blanca__nieves___,,,,a,,1,2,5,0,5,5,0.002784,0.695434,0.22768,460,0.016437,0,0,0,0,5,0,5,0,358
https://www.instagram.com/hateaidorg/,hateaidorg,,,,a,,1,1,3,0,3,3,0.00167,0.695434,0.22894,333,0.011899,0,0,0,0,3,0,3,0,250
https://www.instagram.com/asoziales_netzwerk_muenster/,asoziales_netzwerk_muenster,,,,a,,1,1,37,0,37,37,0.020601,0.695434,0.257134,2043,0.073001,0,0,0,0,37,0,37,0,312
https://www.instagram.com/yeesyoar/,yeesyoar,,,,a,,1,2,5,0,5,5,0.002784,0.695434,0.237842,418,0.014936,0,0,0,0,5,0,5,0,34
https://www.instagram.com/extinctionrebellion/,extinctionrebellion,,26.225797,50.597091,a,,1,1,33,0,33,33,0.018374,0.695991,0.269346,1527,0.054563,0,0,0,0,33,0,33,0,207
https://www.instagram.com/mi7ch_panini/,mi7ch_panini,,,,a,,1,2,11,0,11,11,0.006125,0.695434,0.247958,915,0.032695,0,0,0,0,11,0,11,0,231
https://www.instagram.com/kurttgonzaless/,kurttgonzaless,,,,a,,1,2,8,0,8,8,0.004454,0.695434,0.226551,595,0.021261,0,0,0,0,8,0,8,0,203
https://www.instagram.com/allesclary/,allesclary,,,,a,,1,2,8,0,8,8,0.004454,0.695434,0.230397,569,0.020332,0,0,0,0,8,0,8,0,373
https://www.instagram.com/feierabend.ms/,feierabend.ms,,,,a,,1,0,31,0,31,31,0.017261,0.695434,0.264978,4046,0.144572,0,0,0,0,31,0,31,0,379
https://www.instagram.com/theurbanturbans/,theurbanturbans,,51.981591,7.646631,a,,1,2,55,0,55,55,0.030624,0.695434,0.276008,4506,0.161009,0,0,0,0,55,0,55,0,23
https://www.instagram.com/timothyrothschild/,timothyrothschild,,,,a,,1,2,12,0,12,12,0.006682,0.695434,0.228699,759,0.027121,0,0,0,0,12,0,12,0,17
https://www.instagram.com/annijooooon/,annijooooon,,,,a,,1,1,2,0,2,2,0.001114,0.695434,0.224212,296,0.010577,0,0,0,0,2,0,2,0,414
https://www.instagram.com/clappline/,clappline,,51.98724,7.619003,a,,1,2,31,0,31,31,0.017261,0.695434,0.253162,1896,0.067748,0,0,0,0,31,0,31,0,282
https://www.instagram.com/mhuelsemann/,mhuelsemann,,,,a,,1,2,26,0,26,26,0.014477,0.695434,0.24931,1160,0.041449,0,0,0,0,26,0,26,0,148
https://www.instagram.com/jaybirdjane/,jaybirdjane,,,,a,,1,2,23,0,23,23,0.012806,0.695434,0.258204,1773,0.063353,0,0,0,0,23,0,23,0,193
https://www.instagram.com/guta_ma_love/,guta_ma_love,,,,a,,1,2,9,0,9,9,0.005011,0.695434,0.252867,1110,0.039663,0,0,0,0,9,0,9,0,284
https://www.instagram.com/kranich_ms/,kranich_ms,,,,a,,1,2,20,0,20,20,0.011136,0.695434,0.231811,962,0.034374,0,0,0,0,20,0,20,0,253
https://www.instagram.com/gabri.rhawi/,gabri.rhawi,,,,a,,1,2,23,0,23,23,0.012806,0.695434,0.233494,1099,0.03927,0,0,0,0,23,0,23,0,293
https://www.instagram.com/mariegoldwasser/,mariegoldwasser,,,,a,,1,2,10,0,10,10,0.005568,0.695434,0.237776,802,0.028657,0,0,0,0,10,0,10,0,313
https://www.instagram.com/mighty_jungle_gang/,mighty_jungle_gang,,,,a,,1,2,29,0,29,29,0.016147,0.695434,0.235074,1426,0.050954,0,0,0,0,29,0,29,0,156
https://www.instagram.com/mozzer04/,mozzer04,,,,a,,1,2,15,0,15,15,0.008352,0.695991,0.240395,939,0.033552,0,0,0,0,15,0,15,0,46
https://www.instagram.com/fyalcentral/,fyalcentral,,51.961425,7.625878,a,,1,2,150,0,150,151,0.084076,0.695434,0.295542,11251,0.402022,0,0,0,0,150,0,150,0,107
https://www.instagram.com/habibi_hausbach/,habibi_hausbach,,,,a,,1,2,39,0,39,39,0.021715,0.695434,0.250895,2139,0.076431,0,0,0,0,39,0,39,0,202
https://www.instagram.com/christi_nee/,christi_nee,,,,a,,1,2,7,0,7,7,0.003898,0.695434,0.226256,508,0.018152,0,0,0,0,7,0,7,0,419
https://www.instagram.com/cotwocycle/,cotwocycle,,,,a,,1,2,5,0,5,5,0.002784,0.695434,0.225376,390,0.013936,0,0,0,0,5,0,5,0,363
https://www.instagram.com/pinofromthespace/,pinofromthespace,,,,a,,1,2,13,0,13,13,0.007238,0.695434,0.243646,1009,0.036054,0,0,0,0,13,0,13,0,171
https://www.instagram.com/lisaundluise/,lisaundluise,,,,a,,1,2,35,0,35,35,0.019488,0.695434,0.240742,1463,0.052276,0,0,0,0,35,0,35,0,214
https://www.instagram.com/kiratanita/,kiratanita,,51.957149,7.644891,a,,1,2,32,0,32,32,0.017817,0.695434,0.245992,1495,0.05342,0,0,0,0,32,0,32,0,113
https://www.instagram.com/tante.phillip/,tante.phillip,,,,a,,1,2,53,0,53,53,0.02951,0.695434,0.250895,2621,0.093654,0,0,0,0,53,0,53,0,4
https://www.instagram.com/weinbar.ideal/,weinbar.ideal,,51.959613,7.628389,a,,1,0,77,0,77,77,0.042873,0.695434,0.278129,8437,0.301472,0,0,0,0,77,0,77,0,2
https://www.instagram.com/najville/,najville,,,,a,,1,2,46,0,46,46,0.025612,0.695434,0.250605,2481,0.088651,0,0,0,0,46,0,46,0,49
https://www.instagram.com/lisa.krtz/,lisa.krtz,,,,a,,1,2,5,0,5,6,0.003341,0.695434,0.227144,500,0.017866,0,0,0,0,5,0,5,0,255
https://www.instagram.com/foerdman/,foerdman,,,,a,,1,2,15,0,15,15,0.008352,0.695434,0.232681,875,0.031266,0,0,0,0,15,0,15,0,327
https://www.instagram.com/sebi.metz/,sebi.metz,,,,a,,1,2,30,0,30,30,0.016704,0.695434,0.257744,1685,0.060209,0,0,0,0,30,0,30,0,29
https://www.instagram.com/noel.deva/,noel.deva,,,,a,,1,2,32,0,32,32,0.017817,0.695434,0.24392,1463,0.052276,0,0,0,0,32,0,32,0,152
https://www.instagram.com/zanfir.stefan/,zanfir.stefan,,,,a,,1,2,4,0,4,4,0.002227,0.695434,0.226256,408,0.014579,0,0,0,0,4,0,4,0,25
https://www.instagram.com/wlad.di/,wlad.di,,,,a,,1,7,9,0,9,9,0.005011,0.695434,0.239151,520,0.018581,0,0,0,0,9,0,9,0,39
https://www.instagram.com/gutenachtjohnboi/,gutenachtjohnboi,,,,a,,1,2,24,0,24,24,0.013363,0.695434,0.237451,1283,0.045844,0,0,0,0,24,0,24,0,324
https://www.instagram.com/dj_sylvie/,dj_sylvie,,,,a,,1,2,75,0,75,75,0.041759,0.695434,0.266768,3632,0.129779,0,0,0,0,75,0,75,0,289
https://www.instagram.com/domfabms/,domfabms,,,,a,,1,2,4,0,4,4,0.002227,0.695991,0.229186,405,0.014472,0,0,0,0,4,0,4,0,47
https://www.instagram.com/lindilotti_/,lindilotti_,,,,a,,1,2,15,0,15,15,0.008352,0.695434,0.242354,1121,0.040056,0,0,0,0,15,0,15,0,233
https://www.instagram.com/meike.reiners.fotografie/,meike.reiners.fotografie,,51.955702,7.628289,a,,1,5,63,0,63,63,0.035078,0.695434,0.296652,5032,0.179804,0,0,0,0,63,0,63,0,149
https://www.instagram.com/designgipfel/,designgipfel,,,,a,,1,0,54,0,54,54,0.030067,0.695434,0.282012,5153,0.184128,0,0,0,0,54,0,54,0,236
https://www.instagram.com/__timkrause__/,__timkrause__,,51.556199,7.382161,a,,1,2,25,0,25,25,0.01392,0.695434,0.23406,1191,0.042557,0,0,0,0,25,0,25,0,370
https://www.instagram.com/mia_undhund/,mia_undhund,,,,a,,1,2,30,0,30,30,0.016704,0.695434,0.245853,1682,0.060101,0,0,0,0,30,0,30,0,173
https://www.instagram.com/hafenmadel/,hafenmadel,,,,a,,1,0,34,0,34,34,0.018931,0.695434,0.264172,3284,0.117344,0,0,0,0,34,0,34,0,280
https://www.instagram.com/banksy/,banksy,,,,a,,1,4,54,0,54,56,0.03118,0.695991,0.302921,2637,0.094226,0,0,0,0,54,0,54,0,166
https://www.instagram.com/muensterland_festival/,muensterland_festival,,,,a,,1,1,67,0,67,67,0.037305,0.695434,0.274092,5386,0.192453,0,0,0,0,67,0,67,0,126
https://www.instagram.com/joy_of_mapsa/,joy_of_mapsa,,,,a,,1,2,7,0,7,7,0.003898,0.695434,0.225025,393,0.014043,0,0,0,0,7,0,7,0,38
https://www.instagram.com/currentaffairs303/,currentaffairs303,,,,a,,1,2,18,0,18,18,0.010022,0.695434,0.229,939,0.033552,0,0,0,0,18,0,18,0,353
https://www.instagram.com/_sandramame/,_sandramame,,,,a,,1,2,4,0,4,4,0.002227,0.695434,0.226492,363,0.012971,0,0,0,0,4,0,4,0,359
https://www.instagram.com/adamapache/,adamapache,,,,a,,1,2,49,0,49,49,0.027283,0.695434,0.246621,2391,0.085436,0,0,0,0,49,0,49,0,369
https://www.instagram.com/gerlach_julian/,gerlach_julian,,,,a,,1,2,4,0,4,4,0.002227,0.695434,0.226138,446,0.015937,0,0,0,0,4,0,4,0,292
https://www.instagram.com/miamarib/,miamarib,,,,a,,1,2,2,0,2,2,0.001114,0.695434,0.223981,294,0.010505,0,0,0,0,2,0,2,0,42
https://www.instagram.com/duesentius/,duesentius,,,,a,,1,2,37,0,37,37,0.020601,0.695434,0.258896,2414,0.086257,0,0,0,0,37,0,37,0,267
https://www.instagram.com/tobi_b_moin/,tobi_b_moin,,,,a,,1,2,9,0,9,9,0.005011,0.695434,0.22768,701,0.025048,0,0,0,0,9,0,9,0,43
https://www.instagram.com/djelphin/,djelphin,,,,a,,1,2,49,0,49,49,0.027283,0.695434,0.243578,2114,0.075538,0,0,0,0,49,0,49,0,288
https://www.instagram.com/basti.westside/,basti.westside,,,,a,,1,,,,,1,0.000557,0.695434,0.223923,291,0.010398,,,,,,,,,
https://www.instagram.com/annalnmn/,annalnmn,,,,a,,1,2,56,0,56,56,0.03118,0.695434,0.268168,2906,0.103838,0,0,0,0,56,0,56,0,348
https://www.instagram.com/mathmaha/,mathmaha,,,,a,,1,2,2,0,2,2,0.001114,0.695434,0.224618,361,0.012899,0,0,0,0,2,0,2,0,458
https://www.instagram.com/hausbachoetkers/,hausbachoetkers,,,,a,,1,,,,,1,0.000557,0.695434,0.223923,291,0.010398,,,,,,,,,
https://www.instagram.com/artistsforfuture.muenster/,artistsforfuture.muenster,,,,a,,1,1,5,0,5,5,0.002784,0.695434,0.243851,768,0.027442,0,0,0,0,5,0,5,0,459
https://www.instagram.com/allesaussertatort/,allesaussertatort,,,,a,,1,2,27,0,27,27,0.015033,0.695434,0.255846,2186,0.07811,0,0,0,0,27,0,27,0,382
https://www.instagram.com/aworldapartms/,aworldapartms,,,,a,,1,2,17,0,17,17,0.009465,0.695434,0.234313,987,0.035268,0,0,0,0,17,0,17,0,395
https://www.instagram.com/frauschuettpelz/,frauschuettpelz,,,,a,,1,2,19,0,19,19,0.010579,0.695434,0.245505,1309,0.046773,0,0,0,0,19,0,19,0,298
https://www.instagram.com/rudolfkueste/,rudolfkueste,,,,a,,1,2,13,0,13,13,0.007238,0.695434,0.227859,724,0.02587,0,0,0,0,13,0,13,0,98
https://www.instagram.com/wielandevers/,wielandevers,,,,a,,1,2,7,0,7,7,0.003898,0.695434,0.231564,542,0.019367,0,0,0,0,7,0,7,0,19
https://www.instagram.com/bochi_ms/,bochi_ms,,,,a,,1,0,12,0,12,12,0.006682,0.695434,0.25294,1647,0.058851,0,0,0,0,12,0,12,0,376
https://www.instagram.com/ryc.official/,ryc.official,,,,a,,1,,,,,1,0.000557,0.695434,0.223923,291,0.010398,,,,,,,,,
https://www.instagram.com/lenapopenerich/,lenapopenerich,,,,a,,1,2,16,0,16,16,0.008909,0.695434,0.229605,846,0.030229,0,0,0,0,16,0,16,0,201
https://www.instagram.com/rebetzchen/,rebetzchen,,,,a,,1,2,45,0,45,45,0.025056,0.695434,0.267179,2717,0.097084,0,0,0,0,45,0,45,0,64
https://www.instagram.com/jilato3000/,jilato3000,,,,a,,1,2,39,0,39,39,0.021715,0.695434,0.24931,1951,0.069713,0,0,0,0,39,0,39,0,256
https://www.instagram.com/schmaehae/,schmaehae,,,,a,,1,2,18,0,18,18,0.010022,0.695434,0.23482,821,0.029336,0,0,0,0,18,0,18,0,90
https://www.instagram.com/adrianpietsch/,adrianpietsch,,,,a,,1,2,4,0,4,4,0.002227,0.695434,0.226374,379,0.013542,0,0,0,0,4,0,4,0,337
https://www.instagram.com/peterbastianofficial/,peterbastianofficial,,51.962272,7.63364,a,,1,2,18,0,18,18,0.010022,0.695434,0.238691,1094,0.039091,0,0,0,0,18,0,18,0,91
https://www.instagram.com/skaterspalace/,skaterspalace,,51.938326,7.629159,a,,1,0,76,0,76,76,0.042316,0.695434,0.286477,8951,0.319838,0,0,0,0,76,0,76,0,57
https://www.instagram.com/daniel.kampmann.3/,daniel.kampmann.3,,,,a,,1,2,11,0,11,11,0.006125,0.695434,0.236804,733,0.026192,0,0,0,0,11,0,11,0,361
https://www.instagram.com/kulturproleten/,kulturproleten,,,,a,,1,7,19,0,19,19,0.010579,0.695434,0.263851,1956,0.069892,0,0,0,0,19,0,19,0,251
https://www.instagram.com/sarah.ostair/,sarah.ostair,,,,a,,1,7,3,0,3,3,0.00167,0.695434,0.229666,425,0.015186,0,0,0,0,3,0,3,0,304
https://www.instagram.com/liiv.monasterium/,liiv.monasterium,,,,a,,1,6,11,0,11,11,0.006125,0.695434,0.25721,1406,0.050239,0,0,0,0,11,0,11,0,247
https://www.instagram.com/julianesarah/,julianesarah,,,,a,,1,2,25,0,25,25,0.01392,0.695434,0.242693,1181,0.0422,0,0,0,0,25,0,25,0,164
https://www.instagram.com/ende__gelaende/,ende__gelaende,,,,a,,1,1,55,0,55,55,0.030624,0.695434,0.277065,2286,0.081684,0,0,0,0,55,0,55,0,32
https://www.instagram.com/juunatic/,juunatic,,,,a,,1,2,33,0,33,33,0.018374,0.695434,0.263371,2206,0.078825,0,0,0,0,33,0,33,0,258
https://www.instagram.com/carladnczwtz/,carladnczwtz,,,,a,,1,2,15,0,15,16,0.008909,0.695434,0.244057,1003,0.035839,0,0,0,0,15,0,15,0,334
https://www.instagram.com/vonwegenlisbeth/,vonwegenlisbeth,,,,a,,1,1,18,0,18,18,0.010022,0.695434,0.258127,821,0.029336,0,0,0,0,18,0,18,0,0
https://www.instagram.com/misfitwearables/,misfitwearables,,,,a,,1,2,2,0,2,2,0.001114,0.695434,0.225962,327,0.011684,0,0,0,0,2,0,2,0,457
https://www.instagram.com/janinamarierenee/,janinamarierenee,,,,a,,1,2,18,0,18,18,0.010022,0.695434,0.247958,1635,0.058422,0,0,0,0,18,0,18,0,194
https://www.instagram.com/_jana.sei/,_jana.sei,,,,a,,1,2,60,0,60,60,0.033408,0.695434,0.260997,2814,0.10055,0,0,0,0,60,0,60,0,360
https://www.instagram.com/culturemash2018/,culturemash2018,,,,a,,1,2,6,0,6,6,0.003341,0.695434,0.237127,608,0.021725,0,0,0,0,6,0,6,0,391
https://www.instagram.com/manuschmanupanu/,manuschmanupanu,,,,a,,1,2,13,0,13,13,0.007238,0.695434,0.240809,884,0.031587,0,0,0,0,13,0,13,0,213
https://www.instagram.com/alex_atzb/,alex_atzb,,,,a,,1,6,7,0,7,7,0.003898,0.695434,0.228158,446,0.015937,0,0,0,0,7,0,7,0,343
https://www.instagram.com/wiedasland/,wiedasland,,,,a,,1,2,21,0,21,21,0.011693,0.695434,0.244951,1236,0.044165,0,0,0,0,21,0,21,0,9
https://www.instagram.com/cubanovamuenster/,cubanovamuenster,,51.956472,7.632438,a,,1,0,59,0,59,59,0.032851,0.695434,0.270507,5161,0.184414,0,0,0,0,59,0,59,0,362
https://www.instagram.com/kai.mrtz/,kai.mrtz,,51.536914,7.226272,a,,1,2,18,0,18,18,0.010022,0.695434,0.244951,1028,0.036733,0,0,0,0,18,0,18,0,218
https://www.instagram.com/chris_qrs1/,chris_qrs1,,,,a,,1,2,5,0,5,5,0.002784,0.695434,0.230826,514,0.018366,0,0,0,0,5,0,5,0,383
https://www.instagram.com/amr_raslan/,amr_raslan,,,,a,,1,2,13,0,13,14,0.007795,0.695434,0.248384,1036,0.037019,0,0,0,0,13,0,13,0,372
https://www.instagram.com/funky_finno/,funky_finno,,,,a,,1,2,43,0,43,43,0.023942,0.695434,0.24249,1811,0.064711,0,0,0,0,43,0,43,0,244
https://www.instagram.com/flammentanz_muenster/,flammentanz_muenster,,51.944618,7.638683,a,,1,2,4,0,4,4,0.002227,0.695434,0.225727,473,0.016901,0,0,0,0,4,0,4,0,418
https://www.instagram.com/kittystrinksalon/,kittystrinksalon,,51.952945,7.641723,a,,1,2,12,0,12,12,0.006682,0.695434,0.252867,1096,0.039162,0,0,0,0,12,0,12,0,159
https://www.instagram.com/linda.teee/,linda.teee,,,,a,,1,2,5,0,5,5,0.002784,0.695434,0.235328,438,0.015651,0,0,0,0,5,0,5,0,291
https://www.instagram.com/atelierhausspeicher2/,atelierhausspeicher2,,51.951827,7.644127,a,,1,2,47,0,47,47,0.026169,0.695434,0.271437,3298,0.117845,0,0,0,0,47,0,47,0,268
https://www.instagram.com/velvet.radio/,velvet.radio,,,,a,,1,2,8,0,8,8,0.004454,0.695434,0.230581,610,0.021797,0,0,0,0,8,0,8,0,15
https://www.instagram.com/meikegjwk/,meikegjwk,,,,a,,1,2,51,0,51,51,0.028396,0.695434,0.253014,2433,0.086936,0,0,0,0,51,0,51,0,154
https://www.instagram.com/donnerblitz_design/,donnerblitz_design,,51.92772,7.677591,a,,1,0,128,0,128,128,0.071269,0.695434,0.302331,9169,0.327628,0,0,0,0,128,0,128,0,165
https://www.instagram.com/laaaametta/,laaaametta,,,,a,,1,2,17,0,17,17,0.009465,0.695434,0.24392,1270,0.04538,0,0,0,0,17,0,17,0,217
https://www.instagram.com/cafe_montmartre_muenster/,cafe_montmartre_muenster,,51.95787,7.639365,a,,1,0,49,0,49,49,0.027283,0.695434,0.270338,4514,0.161295,0,0,0,0,49,0,49,0,347
https://www.instagram.com/soundnomaden/,soundnomaden,,,,a,,1,2,14,0,14,14,0.007795,0.695434,0.251403,1546,0.055242,0,0,0,0,14,0,14,0,89
https://www.instagram.com/clarasophieklein/,clarasophieklein,,,,a,,1,2,65,0,65,65,0.036192,0.695434,0.261154,2985,0.10666,0,0,0,0,65,0,65,0,263
https://www.instagram.com/fischbrathalle/,fischbrathalle,,51.965389,7.623468,a,,1,0,92,0,92,92,0.051225,0.695434,0.282012,9437,0.337204,0,0,0,0,92,0,92,0,286
https://www.instagram.com/mformargo/,mformargo,,,,a,,1,2,50,0,50,50,0.02784,0.695434,0.244951,2178,0.077825,0,0,0,0,50,0,50,0,163
https://www.instagram.com/kinkerlitzchen_festival/,kinkerlitzchen_festival,,52.145256,7.212577,a,,1,2,52,0,52,52,0.028953,0.695434,0.26759,3196,0.1142,0,0,0,0,52,0,52,0,248
https://www.instagram.com/reclaim.the.streets/,reclaim.the.streets,,,,a,,1,,,,,1,0.000557,0.695434,0.223923,291,0.010398,,,,,,,,,
https://www.instagram.com/kollektivluftschloss/,kollektivluftschloss,,,,a,,1,2,16,0,16,16,0.008909,0.695434,0.228518,774,0.027657,0,0,0,0,16,0,16,0,254
https://www.instagram.com/asta.ms/,asta.ms,,51.963058,7.61578,a,,1,1,84,0,84,84,0.046771,0.695434,0.28432,7325,0.261738,0,0,0,0,84,0,84,0,364
https://www.instagram.com/herrsonnenschein/,herrsonnenschein,,51.958297,7.62603,a,,1,0,92,0,92,93,0.051782,0.695434,0.291867,8774,0.313514,0,0,0,0,92,0,92,0,174
https://www.instagram.com/casa_pazzi_/,casa_pazzi_,,51.956573,7.642995,a,,1,2,60,0,60,60,0.033408,0.695434,0.273574,4581,0.163689,0,0,0,0,60,0,60,0,301
https://www.instagram.com/jonas_wtte/,jonas_wtte,,,,a,,1,2,10,0,10,10,0.005568,0.695434,0.240409,754,0.026942,0,0,0,0,10,0,10,0,329
https://www.instagram.com/uwe.alw/,uwe.alw,,,,a,,1,2,11,0,11,11,0.006125,0.695434,0.231318,751,0.026835,0,0,0,0,11,0,11,0,22
https://www.instagram.com/lasserummel/,lasserummel,,,,a,,1,2,103,0,103,103,0.05735,0.695434,0.267673,3592,0.12835,0,0,0,0,103,0,103,0,37
https://www.instagram.com/fh_muenster_international/,fh_muenster_international,,,,a,,1,0,9,0,9,9,0.005011,0.695434,0.246971,1116,0.039877,0,0,0,0,9,0,9,0,249
https://www.instagram.com/lillystrahlt/,lillystrahlt,,,,a,,1,2,32,0,32,33,0.018374,0.695434,0.240542,1360,0.048596,0,0,0,0,32,0,32,0,100
https://www.instagram.com/hell.inski/,hell.inski,,,,a,,1,2,10,0,10,10,0.005568,0.695434,0.24121,672,0.024012,0,0,0,0,10,0,10,0,219
https://www.instagram.com/svenkruetz/,svenkruetz,,,,a,,1,2,28,0,28,28,0.01559,0.695434,0.248668,1510,0.053956,0,0,0,0,28,0,28,0,18
https://www.instagram.com/sanjatantos/,sanjatantos,,,,a,,1,2,15,0,15,15,0.008352,0.695434,0.239547,988,0.035303,0,0,0,0,15,0,15,0,96
https://www.instagram.com/karo_lingo/,karo_lingo,,,,a,,1,2,32,0,32,32,0.017817,0.695434,0.257362,1720,0.061459,0,0,0,0,32,0,32,0,234
https://www.instagram.com/mohoritzi/,mohoritzi,,,,a,,1,2,6,0,6,6,0.003341,0.695434,0.225142,477,0.017044,0,0,0,0,6,0,6,0,290
https://www.instagram.com/kawentsmann/,kawentsmann,,51.959091,7.626574,a,,1,0,179,0,179,179,0.099666,0.695434,0.305521,14119,0.504502,0,0,0,0,179,0,179,0,180
https://www.instagram.com/davidbookler/,davidbookler,,,,a,,1,2,3,0,3,3,0.00167,0.695434,0.224734,374,0.013364,0,0,0,0,3,0,3,0,411
https://www.instagram.com/bueschi3000/,bueschi3000,,,,a,,1,2,95,0,95,95,0.052895,0.695434,0.269835,4772,0.170514,0,0,0,0,95,0,95,0,303
https://www.instagram.com/jannekgerke/,jannekgerke,,,,a,,1,2,15,0,15,15,0.008352,0.695434,0.229,784,0.028014,0,0,0,0,15,0,15,0,257
https://www.instagram.com/lololulito/,lololulito,,,,a,,1,2,18,0,18,18,0.010022,0.695434,0.235201,1082,0.038662,0,0,0,0,18,0,18,0,350
https://www.instagram.com/amalie.abcz/,amalie.abcz,,,,a,,1,2,15,0,15,15,0.008352,0.695434,0.236804,901,0.032195,0,0,0,0,15,0,15,0,396
https://www.instagram.com/vogelflucht/,vogelflucht,,,,a,,1,2,18,0,18,18,0.010022,0.695434,0.231441,947,0.033838,0,0,0,0,18,0,18,0,10
https://www.instagram.com/itboy91/,itboy91,,,,a,,1,2,12,0,12,12,0.006682,0.695434,0.23406,868,0.031016,0,0,0,0,12,0,12,0,296
https://www.instagram.com/fe_lix_el_gato/,fe_lix_el_gato,,,,a,,1,2,65,0,65,65,0.036192,0.695434,0.272202,3673,0.131244,0,0,0,0,65,0,65,0,196
https://www.instagram.com/dam1anosch/,dam1anosch,,,,a,,1,2,18,0,18,18,0.010022,0.695434,0.242828,1137,0.040627,0,0,0,0,18,0,18,0,323
https://www.instagram.com/limjette/,limjette,,,,a,,1,2,20,0,20,20,0.011136,0.695434,0.232556,1026,0.036661,0,0,0,0,20,0,20,0,252
https://www.instagram.com/dennis_snoet/,dennis_snoet,,,,a,,1,2,46,0,46,46,0.025612,0.695434,0.246971,2060,0.073608,0,0,0,0,46,0,46,0,300
